	label	sentence	pos	v_index
872	1	Why,  though,  could supposed championship contenders not have tried to emulate the fine passing that had sprinkled the previous weekend 's Merseyside joust?	verb	13
873	1	Why,  though,  could supposed championship contenders not have tried to emulate the fine passing that had sprinkled the previous weekend 's Merseyside joust?	verb	14
874	1	The simple answer is that Chelsea are a false position and Arsenal,  evidence,  slightly jaded champions.	verb	1
875	1	The simple answer is that Chelsea are a false position and Arsenal,  evidence,  slightly jaded champions.	verb	2
876	1	The simple answer is that Chelsea are a false position and Arsenal,  evidence,  slightly jaded champions.	verb	10
877	1	They ought to have pocketed three points the first half but Tony Adams,  a more threatening centre-forward his forays than the current Alan Smith,  missed the target two headers and David Rocastle let Dave Beasant save a penalty,  much as the stretch keeper had done for Wimbledon the 1988 FA Cup final.	verb	6
878	1	They ought to have pocketed three points the first half but Tony Adams,  a more threatening centre-forward his forays than the current Alan Smith,  missed the target two headers and David Rocastle let Dave Beasant save a penalty,  much as the stretch keeper had done for Wimbledon the 1988 FA Cup final.	verb	10
879	1	They ought to have pocketed three points the first half but Tony Adams,  a more threatening centre-forward his forays than the current Alan Smith,  missed the target two headers and David Rocastle let Dave Beasant save a penalty,  much as the stretch keeper had done for Wimbledon the 1988 FA Cup final.	verb	38
880	1	They ought to have pocketed three points the first half but Tony Adams,  a more threatening centre-forward his forays than the current Alan Smith,  missed the target two headers and David Rocastle let Dave Beasant save a penalty,  much as the stretch keeper had done for Wimbledon the 1988 FA Cup final.	verb	44
881	1	They ought to have pocketed three points the first half but Tony Adams,  a more threatening centre-forward his forays than the current Alan Smith,  missed the target two headers and David Rocastle let Dave Beasant save a penalty,  much as the stretch keeper had done for Wimbledon the 1988 FA Cup final.	verb	45
882	1	Now an Arsenal team peak health would have kept a grip the match.	verb	5
883	1	Now an Arsenal team peak health would have kept a grip the match.	verb	6
884	1	Now an Arsenal team peak health would have kept a grip the match.	verb	9
885	1	Now an Arsenal team peak health would have kept a grip the match.	verb	11
886	1	As George Graham indicated his side 's accession the title,  they would need more composure and sophistication to match Liverpool the longer term.	verb	3
887	1	As George Graham indicated his side 's accession the title,  they would need more composure and sophistication to match Liverpool the longer term.	verb	6
888	1	As George Graham indicated his side 's accession the title,  they would need more composure and sophistication to match Liverpool the longer term.	verb	8
889	1	As George Graham indicated his side 's accession the title,  they would need more composure and sophistication to match Liverpool the longer term.	verb	11
890	1	As George Graham indicated his side 's accession the title,  they would need more composure and sophistication to match Liverpool the longer term.	verb	24
891	1	Davis,  ofcourse,  would have walked England 's team in Poland a week Wednesday;  last season 's prolonged suspension,  followed by injury,  Bobby Robson him firmly pencilled in as Bryan Robson 's replacement.	verb	4
892	1	Davis,  ofcourse,  would have walked England 's team in Poland a week Wednesday;  last season 's prolonged suspension,  followed by injury,  Bobby Robson him firmly pencilled in as Bryan Robson 's replacement.	verb	20
893	1	Davis,  ofcourse,  would have walked England 's team in Poland a week Wednesday;  last season 's prolonged suspension,  followed by injury,  Bobby Robson him firmly pencilled in as Bryan Robson 's replacement.	verb	21
894	1	Davis,  ofcourse,  would have walked England 's team in Poland a week Wednesday;  last season 's prolonged suspension,  followed by injury,  Bobby Robson him firmly pencilled in as Bryan Robson 's replacement.	verb	28
895	1	Michael Thomas,  several years younger,  is not quite the same class yet but may have to play in Chorzow.	verb	11
896	1	The odds are favourable enough accordingto Chelsea 's Mike Hazard,  who said of his adversary:  ‘ He could cope in Poland,  not just becauseof his ability to close people and use the ball well,  but temperament—  you saw when he scored the goal that won Arsenal the League. ’	verb	27
897	1	The odds are favourable enough accordingto Chelsea 's Mike Hazard,  who said of his adversary:  ‘ He could cope in Poland,  not just becauseof his ability to close people and use the ball well,  but temperament—  you saw when he scored the goal that won Arsenal the League. ’	verb	38
898	1	The odds are favourable enough accordingto Chelsea 's Mike Hazard,  who said of his adversary:  ‘ He could cope in Poland,  not just becauseof his ability to close people and use the ball well,  but temperament—  you saw when he scored the goal that won Arsenal the League. ’	verb	45
899	1	Very kind,  but international players are supposed to be habitually influential,  and it was Hazard who the second half,  a few incisive passes,  gifts the heavens a day like,  left a greater mark.	verb	19
900	1	Very kind,  but international players are supposed to be habitually influential,  and it was Hazard who the second half,  a few incisive passes,  gifts the heavens a day like,  left a greater mark.	verb	25
901	1	Very kind,  but international players are supposed to be habitually influential,  and it was Hazard who the second half,  a few incisive passes,  gifts the heavens a day like,  left a greater mark.	verb	34
902	1	Very kind,  but international players are supposed to be habitually influential,  and it was Hazard who the second half,  a few incisive passes,  gifts the heavens a day like,  left a greater mark.	verb	36
903	1	Very kind,  but international players are supposed to be habitually influential,  and it was Hazard who the second half,  a few incisive passes,  gifts the heavens a day like,  left a greater mark.	verb	37
904	1	Chelsea might have won had the ball not kept turning a Mexican bean at Kerry Dixon 's feet.	verb	3
905	1	Chelsea might have won had the ball not kept turning a Mexican bean at Kerry Dixon 's feet.	verb	8
906	1	Chelsea might have won had the ball not kept turning a Mexican bean at Kerry Dixon 's feet.	verb	9
907	1	Chelsea might have won had the ball not kept turning a Mexican bean at Kerry Dixon 's feet.	verb	13
908	1	Campbell 's hard-working side are still trying to sort their system,  which involves a spare defender and,  as far as one can see,  a good deal of improvisation.	verb	2
909	1	Campbell 's hard-working side are still trying to sort their system,  which involves a spare defender and,  as far as one can see,  a good deal of improvisation.	verb	3
910	1	Campbell 's hard-working side are still trying to sort their system,  which involves a spare defender and,  as far as one can see,  a good deal of improvisation.	verb	6
911	1	Campbell 's hard-working side are still trying to sort their system,  which involves a spare defender and,  as far as one can see,  a good deal of improvisation.	verb	8
912	1	Campbell 's hard-working side are still trying to sort their system,  which involves a spare defender and,  as far as one can see,  a good deal of improvisation.	verb	11
913	1	Campbell 's hard-working side are still trying to sort their system,  which involves a spare defender and,  as far as one can see,  a good deal of improvisation.	verb	15
914	1	Campbell 's hard-working side are still trying to sort their system,  which involves a spare defender and,  as far as one can see,  a good deal of improvisation.	verb	19
915	1	Campbell 's hard-working side are still trying to sort their system,  which involves a spare defender and,  as far as one can see,  a good deal of improvisation.	verb	23
916	1	Campbell 's hard-working side are still trying to sort their system,  which involves a spare defender and,  as far as one can see,  a good deal of improvisation.	verb	26
917	1	It should suit Tony Dorigo,  the unblooded England back,  though oddly his rival,  Nigel Winterburn,  did more rampaging Saturday;  neither,  truth,  made the heart pound.	verb	2
918	1	It should suit Tony Dorigo,  the unblooded England back,  though oddly his rival,  Nigel Winterburn,  did more rampaging Saturday;  neither,  truth,  made the heart pound.	verb	8
919	1	It should suit Tony Dorigo,  the unblooded England back,  though oddly his rival,  Nigel Winterburn,  did more rampaging Saturday;  neither,  truth,  made the heart pound.	verb	23
920	1	It should suit Tony Dorigo,  the unblooded England back,  though oddly his rival,  Nigel Winterburn,  did more rampaging Saturday;  neither,  truth,  made the heart pound.	verb	25
921	1	It should suit Tony Dorigo,  the unblooded England back,  though oddly his rival,  Nigel Winterburn,  did more rampaging Saturday;  neither,  truth,  made the heart pound.	verb	26
922	1	Dorigo atleast the satisfaction of seeing his direct opponent and England colleague David Rocastle withdrawn.	verb	8
923	1	Dorigo atleast the satisfaction of seeing his direct opponent and England colleague David Rocastle withdrawn.	verb	15
924	1	All all,  Bobby Robson must have found it as fruitful as a day trying to get intouchwith Brian Clough.	verb	7
925	1	All all,  Bobby Robson must have found it as fruitful as a day trying to get intouchwith Brian Clough.	verb	11
926	1	All all,  Bobby Robson must have found it as fruitful as a day trying to get intouchwith Brian Clough.	verb	17
927	1	There was,  however,  one aspect that deserves commendation.	verb	4
928	1	There was,  however,  one aspect that deserves commendation.	verb	6
929	1	16 minutes Graham Roberts was injured by a tackle for which Perry Groves was booked ( Steve Clarke took over as sweeper,  and is likely to several weeks which to build a promising display ).	verb	22
930	1	16 minutes Graham Roberts was injured by a tackle for which Perry Groves was booked ( Steve Clarke took over as sweeper,  and is likely to several weeks which to build a promising display ).	verb	33
931	1	16 minutes Graham Roberts was injured by a tackle for which Perry Groves was booked ( Steve Clarke took over as sweeper,  and is likely to several weeks which to build a promising display ).	verb	37
932	1	Roberts 's ankle appeared broken,  but the Chelsea players were not interested retribution and the club,  assoonas they knew the injury was less serious,  put a message on the electronic scoreboard:  an example of public relations which others could learn.	verb	19
933	1	Roberts 's ankle appeared broken,  but the Chelsea players were not interested retribution and the club,  assoonas they knew the injury was less serious,  put a message on the electronic scoreboard:  an example of public relations which others could learn.	verb	24
934	1	Roberts 's ankle appeared broken,  but the Chelsea players were not interested retribution and the club,  assoonas they knew the injury was less serious,  put a message on the electronic scoreboard:  an example of public relations which others could learn.	verb	25
935	1	Pope rejects Runcie 's vision of church leadership	verb	4
936	1	THE ARCHBISHOP of Canterbury,  Dr Robert Runcie,  exchanged a symbolic kiss of peace with Pope John Paul II yesterday a mass attended by thousands in St Peter 's Square,  Rome.	verb	7
937	1	But Dr Runcie 's ideas of a limited primacy—  recognising the Pope as a central figure the Christian Church,  who would exercise ‘ a primacy for the sake of unity and mission ’—  have been rejected as insufficient by the Pope.	verb	14
938	1	But Dr Runcie 's ideas of a limited primacy—  recognising the Pope as a central figure the Christian Church,  who would exercise ‘ a primacy for the sake of unity and mission ’—  have been rejected as insufficient by the Pope.	verb	22
939	1	They have also aroused Protestant anger Dr Runcie,  the same time as he has become involved a row his attack the ‘ Pharisees ’ of British society.	verb	3
940	1	They have also aroused Protestant anger Dr Runcie,  the same time as he has become involved a row his attack the ‘ Pharisees ’ of British society.	verb	23
941	1	Though Dr Runcie and his party could not take Holy Communion the papal mass,  he had earlier celebrated the eucharist at the Anglican church in Rome after three demonstrators rose from the congregation as he ascended the pulpit;  the visit has been dogged by protests supporters of the Rev Ian Paisley.	verb	8
942	1	Though Dr Runcie and his party could not take Holy Communion the papal mass,  he had earlier celebrated the eucharist at the Anglican church in Rome after three demonstrators rose from the congregation as he ascended the pulpit;  the visit has been dogged by protests supporters of the Rev Ian Paisley.	verb	43
943	1	his sermon,  Dr Runcie said:  ‘ We should ever recognise the scandal that Anglicans and Roman Catholics must celebrate two eucharists to make one memorial of our redemption the day of our Lord. ’	verb	23
944	1	his sermon,  Dr Runcie said:  ‘ We should ever recognise the scandal that Anglicans and Roman Catholics must celebrate two eucharists to make one memorial of our redemption the day of our Lord. ’	verb	34
945	1	Dr Runcie has gone his way visit to concede many of the doctrinal points and practices which large elements of the Church of England have traditionally found offensive Roman Catholicism.	verb	3
946	1	Dr Runcie has gone his way visit to concede many of the doctrinal points and practices which large elements of the Church of England have traditionally found offensive Roman Catholicism.	verb	6
947	1	Dr Runcie has gone his way visit to concede many of the doctrinal points and practices which large elements of the Church of England have traditionally found offensive Roman Catholicism.	verb	16
948	1	Dr Runcie has gone his way visit to concede many of the doctrinal points and practices which large elements of the Church of England have traditionally found offensive Roman Catholicism.	verb	20
949	1	Dr Runcie has gone his way visit to concede many of the doctrinal points and practices which large elements of the Church of England have traditionally found offensive Roman Catholicism.	verb	21
950	1	Dr Runcie has gone his way visit to concede many of the doctrinal points and practices which large elements of the Church of England have traditionally found offensive Roman Catholicism.	verb	29
951	1	The Pope,  too,  has spoken warmly of unity.	verb	5
952	1	Saturday the two prelates attended a service of vespers at the Church of San Gregorio,  which stands on the site where Pope Gregory sent St Augustine of Canterbury off to become the first Archbishop of Canterbury 597.	verb	7
953	1	Saturday the two prelates attended a service of vespers at the Church of San Gregorio,  which stands on the site where Pope Gregory sent St Augustine of Canterbury off to become the first Archbishop of Canterbury 597.	verb	17
954	1	Dr Runcie repeated his offer of a limited primacy,  involving the limited powers exercised by the popes the first few centuries of the Christian Church.	verb	12
955	1	Dr Runcie repeated his offer of a limited primacy,  involving the limited powers exercised by the popes the first few centuries of the Christian Church.	verb	13
956	1	However,  the Pope 's account of the role of the papacy went agreatdeal farther than:  Christian unity,  he said,  must be founded the faith Christ that was handed by the Apostles;  what faith is must be determined by the Roman Catholic Church.	verb	4
957	1	However,  the Pope 's account of the role of the papacy went agreatdeal farther than:  Christian unity,  he said,  must be founded the faith Christ that was handed by the Apostles;  what faith is must be determined by the Roman Catholic Church.	verb	7
958	1	However,  the Pope 's account of the role of the papacy went agreatdeal farther than:  Christian unity,  he said,  must be founded the faith Christ that was handed by the Apostles;  what faith is must be determined by the Roman Catholic Church.	verb	11
959	1	However,  the Pope 's account of the role of the papacy went agreatdeal farther than:  Christian unity,  he said,  must be founded the faith Christ that was handed by the Apostles;  what faith is must be determined by the Roman Catholic Church.	verb	13
960	1	However,  the Pope 's account of the role of the papacy went agreatdeal farther than:  Christian unity,  he said,  must be founded the faith Christ that was handed by the Apostles;  what faith is must be determined by the Roman Catholic Church.	verb	22
961	1	He quoted the Second Vatican Council:  ‘ The task of giving an authentic interpretation of the Word of God…  has been entrusted the living teachting office of the Church alone.	verb	10
962	1	He quoted the Second Vatican Council:  ‘ The task of giving an authentic interpretation of the Word of God…  has been entrusted the living teachting office of the Church alone.	verb	30
963	1	The specific role of bishops which is to be exercised communion the see of Peter ensuring the unity and continuity of the faith is vital if we are to hand the faith of Peter,  Gregory and Augustine.	verb	2
964	1	The specific role of bishops which is to be exercised communion the see of Peter ensuring the unity and continuity of the faith is vital if we are to hand the faith of Peter,  Gregory and Augustine.	verb	9
965	1	The specific role of bishops which is to be exercised communion the see of Peter ensuring the unity and continuity of the faith is vital if we are to hand the faith of Peter,  Gregory and Augustine.	verb	14
966	1	The specific role of bishops which is to be exercised communion the see of Peter ensuring the unity and continuity of the faith is vital if we are to hand the faith of Peter,  Gregory and Augustine.	verb	27
967	1	The specific role of bishops which is to be exercised communion the see of Peter ensuring the unity and continuity of the faith is vital if we are to hand the faith of Peter,  Gregory and Augustine.	verb	32
968	1	All our efforts to restore unity among Christians will be invain if they are not carried out total fidelity the faith Christ…  handed by the Apostles. ’	verb	4
969	1	All our efforts to restore unity among Christians will be invain if they are not carried out total fidelity the faith Christ…  handed by the Apostles. ’	verb	25
970	1	a statement afterwards Dr Runcie stressed that he was not proposing any change the British constitution.	verb	6
971	1	a statement afterwards Dr Runcie stressed that he was not proposing any change the British constitution.	verb	13
972	1	a statement afterwards Dr Runcie stressed that he was not proposing any change the British constitution.	verb	17
973	1	The Independent has learnt that 1,800 American Roman Catholic nuns wrote last winter Dr Runcie,  urging him to defy the Pope the ordination of women.	verb	3
974	1	Margaret Traxler,  of the National Coalition of American Nuns,  said that she had told Dr Runcie:  ‘ The Roman Catholic Church says is a deterrent unity;  but we say,  how can be a deterrent unity when discrimination women is evil? ’	verb	22
975	1	Margaret Traxler,  of the National Coalition of American Nuns,  said that she had told Dr Runcie:  ‘ The Roman Catholic Church says is a deterrent unity;  but we say,  how can be a deterrent unity when discrimination women is evil? ’	verb	45
976	1	She said she had received a ‘ friendly and brotherly ’ reply Dr Runcie.	verb	7
977	1	Labour ‘ would keep tight rein spending ’	verb	3
978	1	Labour ‘ would keep tight rein spending ’	verb	4
979	1	Labour ‘ would keep tight rein spending ’	verb	5
980	1	JOHN SMITH,  the shadow Chancellor,  yesterday set the overriding tone for week 's Labour Party conference a warning that he would impose tough spending controls if Labour won the election.	verb	6
981	1	JOHN SMITH,  the shadow Chancellor,  yesterday set the overriding tone for week 's Labour Party conference a warning that he would impose tough spending controls if Labour won the election.	verb	9
982	1	JOHN SMITH,  the shadow Chancellor,  yesterday set the overriding tone for week 's Labour Party conference a warning that he would impose tough spending controls if Labour won the election.	verb	24
983	1	JOHN SMITH,  the shadow Chancellor,  yesterday set the overriding tone for week 's Labour Party conference a warning that he would impose tough spending controls if Labour won the election.	verb	26
984	1	JOHN SMITH,  the shadow Chancellor,  yesterday set the overriding tone for week 's Labour Party conference a warning that he would impose tough spending controls if Labour won the election.	verb	29
985	1	Mr Smith said an interview BBC television 's the Record that he did not expect his colleagues to ‘ spend and spend again' when they took office.	verb	28
986	1	He conceded that there would be disputes colleagues,  but said:  ‘ There are no quick fixes,  and I will not be indulging any quick fix.	verb	15
987	1	He conceded that there would be disputes colleagues,  but said:  ‘ There are no quick fixes,  and I will not be indulging any quick fix.	verb	16
988	1	He conceded that there would be disputes colleagues,  but said:  ‘ There are no quick fixes,  and I will not be indulging any quick fix.	verb	25
989	1	He conceded that there would be disputes colleagues,  but said:  ‘ There are no quick fixes,  and I will not be indulging any quick fix.	verb	26
990	1	A quick fix clearly becomes unfixed.	verb	1
991	1	A quick fix clearly becomes unfixed.	verb	2
992	1	A quick fix clearly becomes unfixed.	verb	5
993	1	There are realities that I can not change.	verb	7
994	1	There will be the reality of the economic situation which we inherit,  which will not be our fault,  but it will be our responsibility.	verb	8
995	1	There will be the reality of the economic situation which we inherit,  which will not be our fault,  but it will be our responsibility.	verb	11
996	1	When we got an economic mess,  the first duty of a government is to clear the economic mess.	verb	3
997	1	When we got an economic mess,  the first duty of a government is to clear the economic mess.	verb	6
998	1	When we got an economic mess,  the first duty of a government is to clear the economic mess.	verb	15
999	1	When we got an economic mess,  the first duty of a government is to clear the economic mess.	verb	19
1000	1	‘ Now if means we have to postpone some of our social ambitions,  then we may have to do so.	verb	4
1001	1	But it will not mean that we are abandoning them.	verb	4
1002	1	But it will not mean that we are abandoning them.	verb	8
1003	1	We will tackle putting our economy order sothat we can achieve social ambition,  sothat the strong economy is used to finance and develop the fair society. ’	verb	3
1004	1	We will tackle putting our economy order sothat we can achieve social ambition,  sothat the strong economy is used to finance and develop the fair society. ’	verb	7
1005	1	We will tackle putting our economy order sothat we can achieve social ambition,  sothat the strong economy is used to finance and develop the fair society. ’	verb	17
1006	1	We will tackle putting our economy order sothat we can achieve social ambition,  sothat the strong economy is used to finance and develop the fair society. ’	verb	26
1007	1	will be the guiding light of the Labour government.	verb	4
1008	1	When I insist priority,  as I can tell you I most certainly will—  the full support of the Prime Minister doing so—  then I 'm sure my colleagues will see the point of.	verb	17
1009	1	When I insist priority,  as I can tell you I most certainly will—  the full support of the Prime Minister doing so—  then I 'm sure my colleagues will see the point of.	verb	18
1010	1	When I insist priority,  as I can tell you I most certainly will—  the full support of the Prime Minister doing so—  then I 'm sure my colleagues will see the point of.	verb	33
1011	1	When I insist priority,  as I can tell you I most certainly will—  the full support of the Prime Minister doing so—  then I 'm sure my colleagues will see the point of.	verb	35
1012	1	But they will take account the need for balance that says that social spending underpinning by economic growth will not be sustained any event. ’	verb	3
1013	1	But they will take account the need for balance that says that social spending underpinning by economic growth will not be sustained any event. ’	verb	5
1014	1	But they will take account the need for balance that says that social spending underpinning by economic growth will not be sustained any event. ’	verb	10
1015	1	But they will take account the need for balance that says that social spending underpinning by economic growth will not be sustained any event. ’	verb	12
1016	1	But they will take account the need for balance that says that social spending underpinning by economic growth will not be sustained any event. ’	verb	20
1017	1	But they will take account the need for balance that says that social spending underpinning by economic growth will not be sustained any event. ’	verb	24
1018	1	Mr Smith 's warning coincided a call by Ken Livingstone,  the Labour MP for Brent East,  who said London Weekend Television 's The Walden Interview:  ‘ You can be miles ahead the polls,  but when you get the last three weeks,  people think,  ‘ Can I afford a Labour government? ’	verb	31
1019	1	Mr Smith 's warning coincided a call by Ken Livingstone,  the Labour MP for Brent East,  who said London Weekend Television 's The Walden Interview:  ‘ You can be miles ahead the polls,  but when you get the last three weeks,  people think,  ‘ Can I afford a Labour government? ’	verb	32
1020	1	Mr Smith 's warning coincided a call by Ken Livingstone,  the Labour MP for Brent East,  who said London Weekend Television 's The Walden Interview:  ‘ You can be miles ahead the polls,  but when you get the last three weeks,  people think,  ‘ Can I afford a Labour government? ’	verb	39
1021	1	Mr Smith 's warning coincided a call by Ken Livingstone,  the Labour MP for Brent East,  who said London Weekend Television 's The Walden Interview:  ‘ You can be miles ahead the polls,  but when you get the last three weeks,  people think,  ‘ Can I afford a Labour government? ’	verb	50
1022	1	We need to say now what we are going to spend:  where the money is going to come. ’	verb	15
1023	1	We need to say now what we are going to spend:  where the money is going to come. ’	verb	17
1024	1	Mr Livingstone called cuts defence spending.	verb	2
1025	1	Mr Livingstone called cuts defence spending.	verb	4
1026	1	David Blunkett,  another member of the national executive,  told a conference fringe rally organised by the soft Labour Coordinating Committee that Labour would have to find additional funds for its social programme by cutting £9.5bn defence spending over five years,  and raising the level of taxation the rich.	verb	3
1027	1	David Blunkett,  another member of the national executive,  told a conference fringe rally organised by the soft Labour Coordinating Committee that Labour would have to find additional funds for its social programme by cutting £9.5bn defence spending over five years,  and raising the level of taxation the rich.	verb	13
1028	1	David Blunkett,  another member of the national executive,  told a conference fringe rally organised by the soft Labour Coordinating Committee that Labour would have to find additional funds for its social programme by cutting £9.5bn defence spending over five years,  and raising the level of taxation the rich.	verb	16
1029	1	David Blunkett,  another member of the national executive,  told a conference fringe rally organised by the soft Labour Coordinating Committee that Labour would have to find additional funds for its social programme by cutting £9.5bn defence spending over five years,  and raising the level of taxation the rich.	verb	33
1030	1	David Blunkett,  another member of the national executive,  told a conference fringe rally organised by the soft Labour Coordinating Committee that Labour would have to find additional funds for its social programme by cutting £9.5bn defence spending over five years,  and raising the level of taxation the rich.	verb	38
1031	1	David Blunkett,  another member of the national executive,  told a conference fringe rally organised by the soft Labour Coordinating Committee that Labour would have to find additional funds for its social programme by cutting £9.5bn defence spending over five years,  and raising the level of taxation the rich.	verb	42
1032	1	David Blunkett,  another member of the national executive,  told a conference fringe rally organised by the soft Labour Coordinating Committee that Labour would have to find additional funds for its social programme by cutting £9.5bn defence spending over five years,  and raising the level of taxation the rich.	verb	44
1033	1	The policy review 's top rate of income tax-  50 percent—  was too low,  he said.	verb	4
1034	1	The policy review 's top rate of income tax-  50 percent—  was too low,  he said.	verb	13
1035	1	Although the policy review will be endorsed by the conference,  giving Neil Kinnock the freedom to go the offensive the Conservatives the run-up the general election,  there are a number of areas of potential conflict.	verb	6
1036	1	Although the policy review will be endorsed by the conference,  giving Neil Kinnock the freedom to go the offensive the Conservatives the run-up the general election,  there are a number of areas of potential conflict.	verb	10
1037	1	Although the policy review will be endorsed by the conference,  giving Neil Kinnock the freedom to go the offensive the Conservatives the run-up the general election,  there are a number of areas of potential conflict.	verb	16
1038	1	Although the policy review will be endorsed by the conference,  giving Neil Kinnock the freedom to go the offensive the Conservatives the run-up the general election,  there are a number of areas of potential conflict.	verb	20
1039	1	Although the policy review will be endorsed by the conference,  giving Neil Kinnock the freedom to go the offensive the Conservatives the run-up the general election,  there are a number of areas of potential conflict.	verb	26
1040	1	Although the policy review will be endorsed by the conference,  giving Neil Kinnock the freedom to go the offensive the Conservatives the run-up the general election,  there are a number of areas of potential conflict.	verb	37
1041	1	Calls for consideration of electoral reform and a new form of black representation are both expected to be defeated.	verb	5
1042	1	Calls for consideration of electoral reform and a new form of black representation are both expected to be defeated.	verb	9
1043	1	Calls for consideration of electoral reform and a new form of black representation are both expected to be defeated.	verb	18
1044	1	Ron Todd,  the general secretary of the transport workers ' union,  said that today 's vote the multilaterist nuclear defence policy would not yield the ‘ massive and overwhelming ’ majority predicted by wingers,  and he warned that party leaders could not expect everybody to ‘ goose-step ’ the same direction once the policy had been carried.	verb	24
1045	1	Ron Todd,  the general secretary of the transport workers ' union,  said that today 's vote the multilaterist nuclear defence policy would not yield the ‘ massive and overwhelming ’ majority predicted by wingers,  and he warned that party leaders could not expect everybody to ‘ goose-step ’ the same direction once the policy had been carried.	verb	27
1046	1	Ron Todd,  the general secretary of the transport workers ' union,  said that today 's vote the multilaterist nuclear defence policy would not yield the ‘ massive and overwhelming ’ majority predicted by wingers,  and he warned that party leaders could not expect everybody to ‘ goose-step ’ the same direction once the policy had been carried.	verb	52
1047	1	Ron Todd,  the general secretary of the transport workers ' union,  said that today 's vote the multilaterist nuclear defence policy would not yield the ‘ massive and overwhelming ’ majority predicted by wingers,  and he warned that party leaders could not expect everybody to ‘ goose-step ’ the same direction once the policy had been carried.	verb	58
1048	1	The conference opened Labour buoyed by a series of weekend opinion polls giving leads of 5 12 points.	verb	2
1049	1	The conference opened Labour buoyed by a series of weekend opinion polls giving leads of 5 12 points.	verb	13
1050	1	The conference opened Labour buoyed by a series of weekend opinion polls giving leads of 5 12 points.	verb	14
1051	1	The conference opened Labour buoyed by a series of weekend opinion polls giving leads of 5 12 points.	verb	20
1052	1	The disposal of toxic wastes is one of the most intractable problems facing industrialised societies.	verb	12
1053	1	Eventhough some of the most dangerous and persistent toxins,  including polychlorinated biphenyls,  PCBs,  are nolonger manufactured,  quantities of them still exist,  and must be got rid of.	verb	7
1054	1	Eventhough some of the most dangerous and persistent toxins,  including polychlorinated biphenyls,  PCBs,  are nolonger manufactured,  quantities of them still exist,  and must be got rid of.	verb	24
1055	1	page,  Nick Roe visits a plant which,  despite strenuous public relations efforts,  has failed to convince its neighbours that it has come clean.	verb	7
1056	1	page,  Nick Roe visits a plant which,  despite strenuous public relations efforts,  has failed to convince its neighbours that it has come clean.	verb	15
1057	1	page,  Nick Roe visits a plant which,  despite strenuous public relations efforts,  has failed to convince its neighbours that it has come clean.	verb	17
1058	1	page,  Nick Roe visits a plant which,  despite strenuous public relations efforts,  has failed to convince its neighbours that it has come clean.	verb	23
1059	1	page,  Nick Roe visits a plant which,  despite strenuous public relations efforts,  has failed to convince its neighbours that it has come clean.	verb	24
1060	1	And Richard North looks current provisions for the destruction of PCBs,  and the history of British involvement a rather uncomfortable growth industry The security guard at the entrance to one of Britain 's mightiest hazardous waste disposal plants pressed a button and the gate opened.	verb	3
1061	1	And Richard North looks current provisions for the destruction of PCBs,  and the history of British involvement a rather uncomfortable growth industry The security guard at the entrance to one of Britain 's mightiest hazardous waste disposal plants pressed a button and the gate opened.	verb	22
1062	1	And Richard North looks current provisions for the destruction of PCBs,  and the history of British involvement a rather uncomfortable growth industry The security guard at the entrance to one of Britain 's mightiest hazardous waste disposal plants pressed a button and the gate opened.	verb	40
1063	1	Then he pressed another knob and a big toy doll in his office window dropped its trousers.	verb	14
1064	1	Yet was Rechem International 's high incineration plant at Pontypool in Gwent,  South Wales.	verb	6
1065	1	Yet was Rechem International 's high incineration plant at Pontypool in Gwent,  South Wales.	verb	8
1066	1	Beyond the barrier lay some of the most toxic chemicals known,  awaiting destruction by fire.	verb	3
1067	1	Beyond the barrier lay some of the most toxic chemicals known,  awaiting destruction by fire.	verb	11
1068	1	A vast,  smoke-blackened furnace;  100 people to do the work;  massive investment—  the company spent £2m last year cleaning up smoke emissions.	verb	10
1069	1	A vast,  smoke-blackened furnace;  100 people to do the work;  massive investment—  the company spent £2m last year cleaning up smoke emissions.	verb	14
1070	1	Plus a backdrop of houses covering the valley walls on either side,  a reminder that wherever industrialised societies decide to deal their most intractable problems,  they are unlikely to find a place to do so which is not in somebody 's back yard.	verb	2
1071	1	Plus a backdrop of houses covering the valley walls on either side,  a reminder that wherever industrialised societies decide to deal their most intractable problems,  they are unlikely to find a place to do so which is not in somebody 's back yard.	verb	5
1072	1	Plus a backdrop of houses covering the valley walls on either side,  a reminder that wherever industrialised societies decide to deal their most intractable problems,  they are unlikely to find a place to do so which is not in somebody 's back yard.	verb	8
1073	1	Plus a backdrop of houses covering the valley walls on either side,  a reminder that wherever industrialised societies decide to deal their most intractable problems,  they are unlikely to find a place to do so which is not in somebody 's back yard.	verb	18
1074	1	Plus a backdrop of houses covering the valley walls on either side,  a reminder that wherever industrialised societies decide to deal their most intractable problems,  they are unlikely to find a place to do so which is not in somebody 's back yard.	verb	20
1075	1	Plus a backdrop of houses covering the valley walls on either side,  a reminder that wherever industrialised societies decide to deal their most intractable problems,  they are unlikely to find a place to do so which is not in somebody 's back yard.	verb	30
1076	1	Plus a backdrop of houses covering the valley walls on either side,  a reminder that wherever industrialised societies decide to deal their most intractable problems,  they are unlikely to find a place to do so which is not in somebody 's back yard.	verb	42
1077	1	Plus a backdrop of houses covering the valley walls on either side,  a reminder that wherever industrialised societies decide to deal their most intractable problems,  they are unlikely to find a place to do so which is not in somebody 's back yard.	verb	43
