	label	sentence	pos	v_index
535	1	In the meantime,  we have the capacity to bring coherence and organisation to a whole range of activities,  further consolidating the institutional linkage between the people in the occupied state and the PLO leadership.	verb	22
536	1	A pyramid administrative structure,  establishing links from popular committees in villages right upto the Executive Committee of the PLO ( in its capacity as a Cabinet ),  can be established.	verb	1
537	1	During the Intifada the people have been engaged in building the side walls.	verb	7
538	1	It would add another necessary touch in the process of creating a Palestinian home.	verb	5
539	1	‘ The Palestinian national movement inside and outside the occupied territories is an organic whole ’ PHOTOGRAPH:  DAVID SILLITOE	verb	13
540	1	GEORGE Tyson is not a gambling man nor does he take unnecessary risks.	verb	5
541	1	Until one morning in June 1988 when George Tyson turned on the radio to hear a small,  investment business called Barlow Clowes had collapsed.	verb	23
542	1	Pursuing legal action would have cost them money they did n't have ( unless it meant selling their house which was not an option ) but doing nothing left them with the feeling that justice was n't being done.	verb	0
543	1	So they compromised and gave £100 to the Barlow Clowes Investors Group which was formed last July to represent the investors ' interests and co-ordinate the fight for compensation.	verb	26
544	1	What little money has been recovered remains the subject of a legal tussle in the courts which may yet take months to resolve.	verb	12
545	1	The boy and the dog skirted round opposite sides of the puddle,  the boy,  a light,  tall fourteen-year-old,  labouring in wellington boots too large for him,  and the dog,  a three-year-old Labrador bitch,  picking her way reluctantly,  with frequent pauses,  asif her paws hurt.	verb	18
546	1	‘ Way you go,  Patty, ’ he said softly,  and the dog was off,  hurling herself along the embankment,  all paws and flying ears,  after a rabbit who had been sitting in a patch of sun but disappeared with contemptuous ease as she came close.	verb	14
547	1	‘ Way you go,  Patty, ’ he said softly,  and the dog was off,  hurling herself along the embankment,  all paws and flying ears,  after a rabbit who had been sitting in a patch of sun but disappeared with contemptuous ease as she came close.	verb	22
548	1	‘ Way you go,  Patty, ’ he said softly,  and the dog was off,  hurling herself along the embankment,  all paws and flying ears,  after a rabbit who had been sitting in a patch of sun but disappeared with contemptuous ease as she came close.	verb	39
549	1	The boy had been told unequivocally not to let her off the lead—  the riding-school only used the land by grace of its owner and it was a shooting estate—  but he hated keeping the dog straining at the lead and knew that she would always come to his call.	verb	29
550	1	Probably a squirrel,  he decided,  and slithered down the side of the embankment to join her,  scolding as he went.	verb	6
551	1	He saw a leg,  uncomfortably wedged between sapling trees,  swollen grotesquely,  and gazed at it,  stupidly,  wondering if it was plastic.	verb	12
552	1	As his eyes focused he realized he was looking at a hideously swollen human body,  and just then,  as the light breeze shifted,  he caught the turning odour of decay.	verb	26
553	1	She had known him since he was a very small five-year-old,  perched like a mosquito on one of the placid beginners ' ponies,  so she told the class to carry on walking their ponies while she came to him.	verb	11
554	1	She had known him since he was a very small five-year-old,  perched like a mosquito on one of the placid beginners ' ponies,  so she told the class to carry on walking their ponies while she came to him.	verb	14
555	1	He scrubbed at his face with the handkerchief she offered and gulped for air.	verb	11
556	1	The boy thought longingly of his mother,  but managed to help Miss Williams describe the location of the body to a startled local station sergeant and to drink a cup of sweet milky tea without being sick.	verb	24
557	1	He watched his aunt and Miss Williams wordlessly consult eachother,  but knew his aunt would do as she was told;  successful solicitor though she was,  she was ten years younger than Miss Williams and,  as she complained,  totally intimidated by her as she had not been by anyone since her late headmistress.	verb	21
558	1	Miss Williams took him to meet the police Land Rover at the stable gate,  a bone-thin,  wiry woman in her late fifties,  her expression sufficiently forbidding to prevent the parents,  edging cars through the gate to collect children from the ten o'clock ride,  from asking any questions.	verb	16
559	1	Miss Williams took him to meet the police Land Rover at the stable gate,  a bone-thin,  wiry woman in her late fifties,  her expression sufficiently forbidding to prevent the parents,  edging cars through the gate to collect children from the ten o'clock ride,  from asking any questions.	verb	30
560	1	Jamie,  through a renewed queasiness,  just observed that the police driver was instantly reduced to half his age by Miss Williams 's greeting.	verb	4
561	1	The CID sergeant thanked her gravely and went to stand beside Jamie who was peering down the embankment,  looking pinched.	verb	2
562	1	She took out a handkerchief and mopped her eyes.	verb	6
563	1	‘ He 'll perhaps not do it again, ’ the sergeant murmured,  and received the look that Miss Williams habitually bent on a child who was riding carelessly.	verb	20
564	1	‘ A few days, ’ the sergeant said,  grimly.	verb	6
565	1	The voice at the other end was plainly over-excited and it took him a minute to disentangle what he was being told.	verb	16
566	1	He paused,  reminding McLeish irresistibly of a Labrador wondering how best to approach an acquaintance.	verb	7
567	1	He paused,  reminding McLeish irresistibly of a Labrador wondering how best to approach an acquaintance.	verb	14
568	1	McLeish thanked him gravely,  feeling,  as he often did with the Wilsons,  that he was being enveloped in a large feather eiderdown,  and,  made restless by the call,  went down the corridor to where he knew Catherine Crane was also in,  getting her office in order.	verb	16
569	1	McLeish thanked him gravely,  feeling,  as he often did with the Wilsons,  that he was being enveloped in a large feather eiderdown,  and,  made restless by the call,  went down the corridor to where he knew Catherine Crane was also in,  getting her office in order.	verb	21
570	1	She let go of the cabinet,  coughing in the dust of ages that appeared to be lurking behind it,  and smiled back at him as the February sun shone through the small window behind her,  throwing into sharp relief the patches on the wall where her predecessor had hung posters,  and the ingrained dirt on the flaking paintwork round the mean,  narrow,  metal window.	verb	16
571	1	She let go of the cabinet,  coughing in the dust of ages that appeared to be lurking behind it,  and smiled back at him as the February sun shone through the small window behind her,  throwing into sharp relief the patches on the wall where her predecessor had hung posters,  and the ingrained dirt on the flaking paintwork round the mean,  narrow,  metal window.	verb	40
572	1	Without Angela Morgan,  atleast two major clients were in danger of not getting the assiduous service they were paying for,  and it would be well worth trying to see if one of them,  whom he knew to be a fellow refugee from family life at the weekends,  could be found.	verb	14
573	1	He was in luck,  and fixed to meet Andy Barton at Brazzo 's where Yeo Davis had a table permanently booked.	verb	5
574	1	He had to admit that this particular client hardly added to the general decorative smartness of the place.	verb	14
575	1	‘ They make a huge margin on a smaller turnover,  Andy,  outof punters like us. ’	verb	9
576	1	‘ They make a huge margin on a smaller turnover,  Andy,  outof punters like us. ’	verb	12
577	1	Barton worked a sixteen-hour day,  which began with careful,  detailed consideration of the trading figures and key ratios for every one of his forty-three major shops and the output of both factories,  and continued,  usually by helicopter,  with a detailed aerial survey of a particular area as the quick way of identifying new sites,  interspersed with unheralded descents on the manager of any shop he took a fancy to visit.	verb	54
578	1	Peter Yeo,  who had known this particular juggernaut since he had his first small factory and two stores and dirt under his fingernails from shifting packing-cases personally,  was not fazed by the question.	verb	7
579	1	I 'm up to speed with Huerter,  ofcourse,  but is your planning application in Leicester allright? ’	verb	4
580	1	Plenty of housing if those stupid farts at the council got round to repairing it and stopped their tenants tearing apart what they have got.	verb	6
581	1	Peter Yeo,  who had personally persuaded Barton of the presentational disadvantage of using words like ‘ darkies ’,  ‘ niggers ’ or ‘ wogs ’,  decided that ‘ immigrants ’ eventhough used in the manner of one invoking a curse,  was as good as he was going to get with this particular client.	verb	9
582	1	Peter Yeo,  who had personally persuaded Barton of the presentational disadvantage of using words like ‘ darkies ’,  ‘ niggers ’ or ‘ wogs ’,  decided that ‘ immigrants ’ eventhough used in the manner of one invoking a curse,  was as good as he was going to get with this particular client.	verb	39
583	1	‘ She 's doing a good job on sorting this Huerter thing,  too.	verb	8
584	1	Bloody ridiculous them blokes at the DTI pushing assistance for Huerter.	verb	0
585	1	I voted for this government because they said they were n't going to go in for that sort of rubbish.	verb	19
586	1	Peter Yeo winced inwardly,  but he was not going to tell Andy Barton that Angela was missing,  or express any of his reservations about how much influence Angela could bring to bear.	verb	2
587	1	Peter Yeo winced inwardly,  but he was not going to tell Andy Barton that Angela was missing,  or express any of his reservations about how much influence Angela could bring to bear.	verb	26
588	1	The rest of lunch passed in similar diversion,  interspersed with details of last week 's turnover which were never far from Barton 's mind,  whatever other distractions offered.	verb	7
589	1	The rest of lunch passed in similar diversion,  interspersed with details of last week 's turnover which were never far from Barton 's mind,  whatever other distractions offered.	verb	8
590	1	The rest of lunch passed in similar diversion,  interspersed with details of last week 's turnover which were never far from Barton 's mind,  whatever other distractions offered.	verb	15
591	1	She was frowning,  deep lines appearing between her eyebrows,  mouth drawn down at the edges sothat instead of a classically good-looking slim English Rose in her late twenties,  she looked faded,  years older than her real age,  and shrewish.	verb	23
592	1	She was frowning,  deep lines appearing between her eyebrows,  mouth drawn down at the edges sothat instead of a classically good-looking slim English Rose in her late twenties,  she looked faded,  years older than her real age,  and shrewish.	verb	30
593	1	Penelope,  however,  it had to be acknowledged,  had made no attempt to rise above the blow she had been dealt by finding a dazzling girl of her own age favoured over herself in her uncle 's will.	verb	23
594	1	Atleast,  Mrs Huntley thought hopefully,  she had stopped wondering,  unbecomingly and stridently,  how her uncle could have been fooled by Angela Morgan.	verb	9
595	1	Atleast,  Mrs Huntley thought hopefully,  she had stopped wondering,  unbecomingly and stridently,  how her uncle could have been fooled by Angela Morgan.	verb	11
596	1	It was Grizel Huntley 's own view that her brother had not been fooled atall but had been charmed and diverted by a dashing girl thirty years his junior,  and had seen no reason atall why she should not have a share of his considerable estate when that left a very decent down-setting for his niece aswell.	verb	18
597	1	It was Grizel Huntley 's own view that her brother had not been fooled atall but had been charmed and diverted by a dashing girl thirty years his junior,  and had seen no reason atall why she should not have a share of his considerable estate when that left a very decent down-setting for his niece aswell.	verb	20
598	1	It was Grizel Huntley 's own view that her brother had not been fooled atall but had been charmed and diverted by a dashing girl thirty years his junior,  and had seen no reason atall why she should not have a share of his considerable estate when that left a very decent down-setting for his niece aswell.	verb	52
599	1	Indeed,  she had respected Angela Morgan for the straightforwardness with which she had tackled the issue when they had met at the lawyer 's office.	verb	8
600	1	Penny,  sounding childishly,  sullenly determined,  broke into her mother 's thoughts.	verb	4
601	1	Penelope glared at her,  turning an ungraceful scarlet,  but Mrs Huntley held her ground.	verb	6
602	1	Her husband Francis had made a slightly better showing than her daughter Jennifer,  who was looking particularly ragged.	verb	17
603	1	The man,  a stocky,  greying fifty-year-old in a navy raincoat over a suit,  his hair cut short,  was attended by a uniformed policewoman,  hair smartly set under the cap,  her eyes watchful in the wide,  flat,  placid face,  and both of them were standing square and stolid.	verb	24
604	1	The man,  a stocky,  greying fifty-year-old in a navy raincoat over a suit,  his hair cut short,  was attended by a uniformed policewoman,  hair smartly set under the cap,  her eyes watchful in the wide,  flat,  placid face,  and both of them were standing square and stolid.	verb	31
605	1	The man,  a stocky,  greying fifty-year-old in a navy raincoat over a suit,  his hair cut short,  was attended by a uniformed policewoman,  hair smartly set under the cap,  her eyes watchful in the wide,  flat,  placid face,  and both of them were standing square and stolid.	verb	46
606	1	The blinding headaches he had been experiencing in recent weeks were taking their toll,  and he looked grey and drawn when he arrived home.	verb	1
607	1	You 're still a young man…  well,  youngish. ’ she said,  trying to tease him outof his apparent lethargy and depression.	verb	20
608	1	Shall I accompany you on the violin?	verb	2
609	1	Champion of the breed at Crufts last year.	verb	0
610	1	‘ People like me,  who 've worked their guts out to expand the business while the militant bastards have been working their guts out to destroy it. ’	verb	17
611	1	‘ People like me,  who 've worked their guts out to expand the business while the militant bastards have been working their guts out to destroy it. ’	verb	22
612	1	But we were n't talking about the motor industry and the never-ending management-union saga.	verb	13
613	1	‘ I have a horrible feeling that UM is about to reorganise world-wide planning operations and,  if that happens,  it 's curtains for the European organisation and for me. ’	verb	21
614	1	The Paul Jones and the emotional somersaults when the music stopped and they came face to face for the very first time.	verb	6
615	1	Schooldays and the void they both felt when the boys went off to boarding school,  followed by the joy unconfined when they came home at the end of term.	verb	19
616	1	Notwithstanding current problems which they discussed lightly,  it had all been wonderful.	verb	6
617	1	Why the hand on the arm and the over- approach?	verb	9
618	1	‘ He 's already co-ordinating the regional plans to provide a world picture.	verb	4
619	1	‘ I know that 's what Mueller 's always wanted,  but Nate and the Executive Committee would never fall for that bloody empire-building game!	verb	21
620	1	‘ It will boomerang, ’ the Englishman said heatedly.	verb	8
621	1	‘ Do n't they realise they 're playing with political dynamite? 	verb	7
622	1	‘ Do n't they realise they 're playing with political dynamite? 	verb	10
623	1	Oh,  and there 's one more thing you can be sure of, ’ he added sourly.	verb	15
624	1	The bloody man 's power drunk already. ’	verb	1
625	1	‘ It 's my life which is about to go down the plughole.	verb	12
626	1	Well bully for Mueller and the Corporation?	verb	1
627	1	‘ No further plant investment in the UK. ’	verb	3
628	1	God help the British plants under the new regime! ’	verb	8
629	1	Just think of it,  a man of his talent and ability stooging around the media. ’	verb	11
630	1	He 's a novice.	verb	3
631	1	A bloody charlatan! ’	verb	1
632	1	The petticoat Mafia at the top of the organisation always knew what was going on,  often before the top executives themselves.	verb	1
633	1	The petticoat Mafia at the top of the organisation always knew what was going on,  often before the top executives themselves.	verb	2
634	1	For practical purposes,  the culpable causing of another person 's death may fairly be regarded as the most serious offence in the criminal calendar.	verb	23
635	1	There is an argument that treason is a more serious offence,  since it strikes at the very foundations of the State and its social organizations,  but treason is so rare that it is surely permissible to treat homicide as the most serious form of crime.	verb	17
636	1	There are still awkward questions to be confronted.	verb	7
637	1	Forexample,  are we satisfied that the 600 deaths recorded as homicide are in fact more culpable than all,  or even most,  of the deaths recorded as accidents?	verb	15
638	1	It will be seen that English law does this upto a point,  and in the process seems to accept -defence arguments as reasons for departing from several of the principles set out in Chapter 3.	verb	19
639	1	The ‘ year and a day ’ rule is a legacy of times when medical science was so rudimentary that,  if there was a substantial lapse of time between injury and death,  it was unsafe to pronounce on whether the defendant 's conduct or some other event caused the death.	verb	36
640	1	It might also be argued that the mandatory life sentence makes a substantial contribution to public safety.	verb	12
641	1	The mandatory penalty does indeed serve to mark out murder from other crimes,  but whether the definition of murder is sufficiently refined to capture the worst killings,  and only the worst killings,  remains to be discussed below.	verb	21
642	1	Whether the life sentence is regarded as a sufficient denunciation in society depends on the public 's perception of what life imprisonment means:  if it is widely believed that it results in an average of nine years ' imprisonment,  the effect will be somewhat blunted.	verb	44
643	1	In procedural terms,  therefore,  the life sentence involves a transfer of function:  normally it is the judge who determines the sentence ( or atleast its upper limit,  since earlier release on parole may be possible ),  whereas a life sentence entrusts that function to the executive,  who must first ascertain the opinions of the Lord Chief Justice and the trial judge.	verb	9
644	1	Whatever the justifications for introducing this policy,  it serves to underline the fact that sentencing in murder cases is enacted without each case being considered individually,  after hearing representations from the offender 's counsel,  and without a sentence announced in court and subjectto appeal.	verb	19
645	1	In cases where life imprisonment was thought to be the appropriate sentence,  the trial judge would still specify—  in open court—  the number of years to be spent in prison,  taking the gravity of the offence into account,  and release would be determined by a judicial tribunal.	verb	32
646	1	Many American jurisdictions have three degrees of murder—  degree murder,  requiring premeditation,  and second- and degree murder,  covering lesser shades of culpability.	verb	19
647	1	That cost is not difficult to justify where capital punishment is the penalty for degree murder.	verb	14
648	1	Where there is no capital punishment,  however,  the question of how many degrees of homicide it is desirable to have calls for careful weighing of the principle of fair labelling ( see Chapter 3.3 ( l ) ) against the cost and time arguments mobilised by the policy of efficient administration ( see Chapter 3.3 ( m ) ).	verb	44
649	1	Although there are two offences,  murder and manslaughter,  the latter includes two distinct varieties:  ‘ voluntary ’ manslaughter ( killings which would be murder butfor the existence of defined extenuating circumstances );  and ‘ involuntary ’ manslaughter ( killings for which there is no need to prove any awareness of the risk of death being caused,  but for which there is thought to be sufficient fault to justify criminal liability ).	verb	28
650	1	Intent to kill may be regarded as the most obvious and indisputable form of fault element for murder,  but to some extent that depends on the meaning of ‘ intent ’.	verb	15
651	1	In this way,  both purpose and foresight of practical certainty are regarded as part of the definition of intent,  although there are other statements suggesting that foresight of practical or ‘ virtual ’ certainty is merely evidence from which intent may be inferred.	verb	11
652	1	What about the alternative element in the definition,  an intent to cause grievous bodily harm?	verb	4
653	1	The House of Lords upheld D 's conviction for murder:  an intent to cause really serious injury is sufficient for murder,  without any proof that the defendant intended,  or even contemplated,  the possibility that death would result.	verb	30
654	1	Does the ‘ grievous bodily harm ’ rule extend the definition of murder too far?	verb	8
655	1	Intermsof principle,  the rule requires justification because it departs from the principle of correspondence ( see Chapter 5.2(a) ),  namely that the fault element in a crime should relate to the consequences prohibited by that crime.	verb	8
656	1	Why should it be necessary to ‘ construct ’ a murder conviction outof this lesser intent?	verb	7
657	1	There are arguments infavourof this:  death is final,  murder is the gravest crime,  and there is no significant moral difference between someone who chooses to cause really serious injury and someone who sets out to kill.	verb	7
658	1	If one person chooses to cause serious injury to another,  it should be presumed that he or she realizes that there is always a risk of death,  and such cases show a sufficiently wanton disregard for life asto warrant the label ‘ murder ’ if death results.	verb	33
659	1	The counter-arguments,  which would uphold the principle of correspondence,  are that breach of that principle is unnecessary when the amplitude of the crime of manslaughter lies beneath murder,  and also that the definition of grievous bodily harm includes a number of injuries which are most unlikely to put the victim 's life at risk.	verb	19
660	1	So in practice the ‘ grievous bodily harm ’ rule goes further than the arguments of its protagonists would support.	verb	17
661	1	That would have the merit of simplicity,  but would it strike the right note socially?	verb	10
662	1	Yet if the example is modified alittle,  sothat the overtaking is on a country road at night and the risk is known to be slight,  it becomes questionable whether the causing of death in these circumstances should be labelled in the same way as intentional killings.	verb	38
663	1	In discussing the boundaries of murder,  we are concerned with classification,  not exculpation.	verb	3
664	1	Both the Model Penal Code test and the Scots test may be reduced to circularity,  however,  for when one asks how extreme or how wicked the recklessness should be,  the only possible answer is:  ‘ wicked or extreme enough to justify the stigma of a murder conviction ’.	verb	24
665	1	Both the Model Penal Code test and the Scots test may be reduced to circularity,  however,  for when one asks how extreme or how wicked the recklessness should be,  the only possible answer is:  ‘ wicked or extreme enough to justify the stigma of a murder conviction ’.	verb	35
666	1	Admittedly,  the Model Penal Code does contain a list of circumstances which may amount to extreme indifference,  which assists the courts and increases the predictability of verdicts in a way that Scots law does not,  but the essence of both approaches is that there is no precise way of describing those non-intentional killings which are as heinous as intentional killings.	verb	15
667	1	Admittedly,  the Model Penal Code does contain a list of circumstances which may amount to extreme indifference,  which assists the courts and increases the predictability of verdicts in a way that Scots law does not,  but the essence of both approaches is that there is no precise way of describing those non-intentional killings which are as heinous as intentional killings.	verb	37
668	1	Their protagonists argue that the law of murder is so important socially that derogation from the principle of maximum certainty should be allowed infavourof more accurate labelling by the courts;  opponents argue that the principle of maximum certainty is needed here specifically to reduce the risk of verdicts based on discriminatory or irrelevant factors,  suchas distaste for the defendant 's background,  allegiance,  or other activities.	verb	1
669	1	Their protagonists argue that the law of murder is so important socially that derogation from the principle of maximum certainty should be allowed infavourof more accurate labelling by the courts;  opponents argue that the principle of maximum certainty is needed here specifically to reduce the risk of verdicts based on discriminatory or irrelevant factors,  suchas distaste for the defendant 's background,  allegiance,  or other activities.	verb	26
670	1	A third,  more precise formulation derives from the recommendations of the Criminal Law Revision Committee in 1980,  namely,  that a killing should be classified as murder in those situations where there is an intention to cause serious injury coupled with awareness of the risk of death.	verb	4
671	1	Plainly,  this is a form of constructive criminal liability:  the murder conviction is constructed outof the ingredients of a lesser offence.	verb	6
672	1	Plainly,  this is a form of constructive criminal liability:  the murder conviction is constructed outof the ingredients of a lesser offence.	verb	13
673	1	Presumably the justification is that D has already crossed a high moral/social threshold in choosing to commit such a serious offence,  and should therefore be held liable for whatever consequences ensue,  however unforeseeable they may be.	verb	12
674	1	Because they had n't done any management,  Debbie felt Landlords were entitled only to the 10 percent finding fee and therefore owed her £2,400 ( 3 months ' rent plus the deposit ).	verb	11
675	1	They lost over £4,000 dealing with two letting agencies which closed down without paying them the rent and tenants ' deposit owed on their Wembley flat.	verb	20
676	1	The second time round they dealt with R. and B. Lettings in London NW10,  who they instructed just to find a tenant.	verb	5
677	1	Incaseof a dispute you can complain to the professional body,  and members are bonded,  which means that deposits and rent are covered incaseof fraud or dishonesty. ’	verb	13
678	1	Some agencies deduct it every month,  others want it all upfront,  so shop around.	verb	2
679	1	Travel:  Copse and robbers Christopher Somerville sees how woodland has usurped the ancient cattle thieves of the Cheviot Hills	verb	10
680	1	The families of North Tynedale in westernmost Northumberland—  Charltons and Robsons,  Milburns and Dodds—  were never slow to lay hands on eachother 's property in the lawless old days.	verb	19
681	1	Since 1926 the western fringes of the Cheviots have been planted with 250 square miles of packed conifers,  while in their depths sprawl the seven miles of the Kielder Water reservoir,  Europe 's largest man-made lake.	verb	22
682	1	The farm stands on a spur of moorland on the northern edge of the forest,  and within 10 minutes I had turned my back on the corduroy battalions of trees and was striding under a still,  cloudy sky over tussocks of rush and coarse grass,  with my face to the long,  bare shoulders of open hillside that flank the winding shallows of the East Kielder Burn.	verb	26
683	1	The farm stands on a spur of moorland on the northern edge of the forest,  and within 10 minutes I had turned my back on the corduroy battalions of trees and was striding under a still,  cloudy sky over tussocks of rush and coarse grass,  with my face to the long,  bare shoulders of open hillside that flank the winding shallows of the East Kielder Burn.	verb	27
684	1	The burn threads a wild and inhospitable crevice of the hills,  where the wind blows cold and the sense of isolation grows with each lonely mile.	verb	2
685	1	Walking here,  you leave the 20th century behind on the outskirts of the forest and enter the reconstructed emptiness in which the reivers and cross-border raiders of the past could operate unhindered.	verb	10
686	1	The hollow barking of a dog came from one of the stone sheds,  but there was no sign of life around the buildings.	verb	1
687	1	Scaup must be justabout the loneliest farm in England,  tucked down in the shelter of the hills with Kielder Forest 's dark mass blocking its southward view and the narrowing valley of the burn filling half the sky to the north.	verb	5
688	1	Scaup must be justabout the loneliest farm in England,  tucked down in the shelter of the hills with Kielder Forest 's dark mass blocking its southward view and the narrowing valley of the burn filling half the sky to the north.	verb	23
689	1	The rough land is altogether too harsh and unyielding,  giving sustenance only to sheep,  and to the conifers high on the flanks of East Kielder Moor and Grey Mares Knowe,  immense sweeps of hillside to right and left of the valley.	verb	21
690	1	A dipper flew up from the burn as I emerged from the hut,  his white breast flashing as he darted downstream.	verb	15
691	1	A dipper flew up from the burn as I emerged from the hut,  his white breast flashing as he darted downstream.	verb	16
692	1	Somewhere ahead in the crags of Kielderhead Moor a hawk was whistling,  a piercing sound in the lonely valley,  overlain for a few heart-stopping moments by the snarl of a jet.	verb	19
693	1	Somewhere ahead in the crags of Kielderhead Moor a hawk was whistling,  a piercing sound in the lonely valley,  overlain for a few heart-stopping moments by the snarl of a jet.	verb	27
694	1	That jarring manifestation of furious technology seemed as remote and ridiculous as a dream,  as silence settled down on Kielderhead and the hawk 's whistle came down from the moors.	verb	1
695	1	That jarring manifestation of furious technology seemed as remote and ridiculous as a dream,  as silence settled down on Kielderhead and the hawk 's whistle came down from the moors.	verb	8
696	1	That jarring manifestation of furious technology seemed as remote and ridiculous as a dream,  as silence settled down on Kielderhead and the hawk 's whistle came down from the moors.	verb	16
697	1	The valley of the White Kielder Burn steepened again as I trudged north,  its curves tightening.	verb	15
698	1	A mile above the shepherd 's hut the hillsides ceased their upward rolling and curved together to form a dead-end valley of broad breasted slopes five miles from the nearest tarmac road,  hidden deep in the folds of the moors.	verb	23
699	1	The old drover 's road turned aside here and climbed under the rock faces of White Crags to continue its lonely course over Girdle Fell and down into Redesdale.	verb	9
700	1	Instead I lay back in the heather and savoured the trickle of the burn and the crisp smell of peat-laden ground.	verb	8
701	1	Not a sign of spring had yet penetrated this secret valley,  but another month would put that right.	verb	7
702	1	Travel:  A pilgrimage sans progress Elisabeth de Stroumillo potters round Poitou	verb	2
703	1	Travel:  A pilgrimage sans progress Elisabeth de Stroumillo potters round Poitou	verb	4
704	1	Even for France,  the variety to be found is enormous.	verb	9
705	1	My passion is for its numerous Romanesque churches,  in most cases humbly proportioned but elevated into unique works of art by the richness of their exquisitely-sculpted decoration;  to go to Poitou/Saintonge and not look at any of its churches would be like going to an African game reserve and ignoring the animals.	verb	11
706	1	For serious drinkers there is the production of cognac to investigate around Cognac,  plus the chance to sample pineau,  the powerful local aperitif made from young wine laced with cognac.	verb	27
707	1	To the north,  where Poitou borders on the Vendee,  shapely clumps of trees are almost the only punctuation marks on widespreading marshy landscapes;  to the south it bubbles with little rolling hills.	verb	10
708	1	To the north,  where Poitou borders on the Vendee,  shapely clumps of trees are almost the only punctuation marks on widespreading marshy landscapes;  to the south it bubbles with little rolling hills.	verb	27
709	1	Water is everywhere:  canals,  streams,  small busy rivers with charming names like the Boutonne,  the Mignon and the Belle,  and big lazy rivers like the Sevre Niortaise and the Charente.	verb	21
710	1	Drifting between grassy polders to which farmers have to ferry their cattle in punts,  or following leafy twisting lanes marked only by rusty signs proclaiming the ‘ Venise Verte ’,  you 're in an all-green,  mysteriously silent world;  only the occasional fisherman,  twitching his rod above the smothered waters,  disturbs the stillness.	verb	0
711	1	Drifting between grassy polders to which farmers have to ferry their cattle in punts,  or following leafy twisting lanes marked only by rusty signs proclaiming the ‘ Venise Verte ’,  you 're in an all-green,  mysteriously silent world;  only the occasional fisherman,  twitching his rod above the smothered waters,  disturbs the stillness.	verb	47
712	1	A century later,  it had an adoptive daughter to weep for:  20-year-old Marie Mancini,  niece of Louis XIV 's minister Mazarin.	verb	6
713	1	She went there when her romance with the young king was quashed for political reasons.	verb	11
714	1	Wriggling across country on the D216 to Port-d'Envaux,  you come to two more chateaux:  18th-century Panloy,  flaking romantically away on its hillock overlooking a bend in the Charente and,  almost next door,  the much older,  moated Crazannes,  smothered in amazing flamboyant Gothic carving.	verb	0
715	1	Wriggling across country on the D216 to Port-d'Envaux,  you come to two more chateaux:  18th-century Panloy,  flaking romantically away on its hillock overlooking a bend in the Charente and,  almost next door,  the much older,  moated Crazannes,  smothered in amazing flamboyant Gothic carving.	verb	37
716	1	Its conically-roofed tower,  hugged about by a brood of smaller roofs shaped like candle snuffers,  is visible for miles.	verb	7
717	1	Its conically-roofed tower,  hugged about by a brood of smaller roofs shaped like candle snuffers,  is visible for miles.	verb	14
718	1	There 's also a Renaissance fountain,  and an extremely odd conglomeration of church buildings comprising one ancient ruin,  one proper church,  and the skeleton faade and nave of a rather pompous and unfinished 18th-century abbey.	verb	30
719	1	Saintes,  with Gallo-Roman remains,  a beautiful Romanesque abbey and an atmospheric medieval quarter,  is 17 miles south of St Jean;  15-odd miles to the north-west is Surgeres,  all of whose public buildings,  including an engagingly asymmetrical church,  are within the 16th-century castle walls,  scattered among beautiful gardens and parkland—  perfect for picnicking.	verb	10
720	1	One fisherman waxed lyrical about the variety of fish in the river.	verb	2
721	1	Biblical motifs recur—  some art-experts call them sermons in stone,  and their messages would certainly have been clear to the often-illiterate medieval pilgrims trudging to Santiago de Compostela in Spain.	verb	1
722	1	Biblical motifs recur—  some art-experts call them sermons in stone,  and their messages would certainly have been clear to the often-illiterate medieval pilgrims trudging to Santiago de Compostela in Spain.	verb	7
723	1	But these themes are always interspersed with more fanciful ones:  grimacing masks,  weird animals,  exuberant abstract patterns.	verb	14
724	1	Today 's merchants are doing no more to lure 20th-century tourists than their medieval forebears did for pilgrims. 	verb	14
725	1	Today 's merchants are doing no more to lure 20th-century tourists than their medieval forebears did for pilgrims. 	verb	17
726	1	MANY will take it as a further surrender to Common Market bureaucracy that an inspectorate will soon be established to regulate the smell of farm manure.	verb	7
727	1	The masts may seem unsightly to those unused to them,  but I am sure it is simply a matter of getting accustomed.	verb	1
728	1	Has the election campaign penetrated its grim streets?	verb	4
729	1	Has the election campaign penetrated its grim streets?	verb	6
730	1	Paddy Cosgrove,  councillor and barrister,  in candidates ' pinstripes,  sits tensely on the edge of his plastic chair.	verb	10
731	1	Political consciousness is low on the Meadowell Estate.	verb	1
732	1	Very few know their MP is a Conservative,  and hardly anyone that his name is Neville Trotter,  defender of a slender 2,500 majority.	verb	17
733	1	In fact Meadowell is an Elastoplast name like Sizewell,  invented in the 1970s to disguise what was already a running sore.	verb	5
734	1	And then the media coom down and blow everything up. ’	verb	4
735	1	‘ It 's a canny place The Ridges,  with plenty of good folk. ’	verb	4
736	1	Some say it was the importing of whole streets of fighting families from the fishquays,  with their dockland diversions of prostitution,  drug-dealing and handling.	verb	18
737	1	Paths and boundaries vanished,  allowing the tides of street life to wash right upto the doorsteps.	verb	2
738	1	The age structure of Meadowell means it is awash with teenagers,  whose only pastimes are having babies and body-building.	verb	8
739	1	By the time of the riots a quarter of all houses on the estate were boarded up and burned out by infant petrol bombers.	verb	21
